Name	Label	Concept	Required	Limit	Predicate Type	data_label
DP04_0030E	ROOMS!!Total housing units!!3 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!3 rooms
DP04_0030M	ROOMS!!Total housing units!!3 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!3 rooms
DP04_0030PE	ROOMS!!Total housing units!!3 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!3 rooms
DP04_0030PM	ROOMS!!Total housing units!!3 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!3 rooms
DP04_0031E	ROOMS!!Total housing units!!4 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!4 rooms
DP04_0031M	ROOMS!!Total housing units!!4 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!4 rooms
DP04_0031PE	ROOMS!!Total housing units!!4 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!4 rooms
DP04_0031PM	ROOMS!!Total housing units!!4 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!4 rooms
DP04_0032E	ROOMS!!Total housing units!!5 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!5 rooms
DP04_0032M	ROOMS!!Total housing units!!5 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!5 rooms
DP04_0032PE	ROOMS!!Total housing units!!5 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!5 rooms
DP04_0032PM	ROOMS!!Total housing units!!5 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!5 rooms
DP04_0033E	ROOMS!!Total housing units!!6 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!6 rooms
DP04_0033M	ROOMS!!Total housing units!!6 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!6 rooms
DP04_0033PE	ROOMS!!Total housing units!!6 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!6 rooms
DP04_0033PM	ROOMS!!Total housing units!!6 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!6 rooms
DP04_0034E	ROOMS!!Total housing units!!7 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!7 rooms
DP04_0034M	ROOMS!!Total housing units!!7 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!7 rooms
DP04_0034PE	ROOMS!!Total housing units!!7 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!7 rooms
DP04_0034PM	ROOMS!!Total housing units!!7 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!7 rooms
DP04_0035E	ROOMS!!Total housing units!!8 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!8 rooms
DP04_0035M	ROOMS!!Total housing units!!8 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!8 rooms
DP04_0035PE	ROOMS!!Total housing units!!8 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!8 rooms
DP04_0035PM	ROOMS!!Total housing units!!8 rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!8 rooms
DP04_0036E	ROOMS!!Total housing units!!9 rooms or more	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!9 rooms or more
DP04_0036M	ROOMS!!Total housing units!!9 rooms or more	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!9 rooms or more
DP04_0036PE	ROOMS!!Total housing units!!9 rooms or more	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!9 rooms or more
DP04_0036PM	ROOMS!!Total housing units!!9 rooms or more	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!9 rooms or more
DP04_0037E	ROOMS!!Total housing units!!Median rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!Median rooms
DP04_0037M	ROOMS!!Total housing units!!Median rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!Median rooms
DP04_0037PE	ROOMS!!Total housing units!!Median rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!Median rooms
DP04_0037PM	ROOMS!!Total housing units!!Median rooms	SELECTED HOUSING CHARACTERISTICS	not required		int	ROOMS!!Total housing units!!Median rooms
DP04_0038E	BEDROOMS!!Total housing units	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units
DP04_0038M	BEDROOMS!!Total housing units	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units
DP04_0038PE	BEDROOMS!!Total housing units	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units
DP04_0038PM	BEDROOMS!!Total housing units	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units
DP04_0039E	BEDROOMS!!Total housing units!!No bedroom	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!No bedroom
DP04_0039M	BEDROOMS!!Total housing units!!No bedroom	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!No bedroom
DP04_0039PE	BEDROOMS!!Total housing units!!No bedroom	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!No bedroom
DP04_0039PM	BEDROOMS!!Total housing units!!No bedroom	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!No bedroom
DP04_0040E	BEDROOMS!!Total housing units!!1 bedroom	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!1 bedroom
DP04_0040M	BEDROOMS!!Total housing units!!1 bedroom	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!1 bedroom
DP04_0040PE	BEDROOMS!!Total housing units!!1 bedroom	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!1 bedroom
DP04_0040PM	BEDROOMS!!Total housing units!!1 bedroom	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!1 bedroom
DP04_0041E	BEDROOMS!!Total housing units!!2 bedrooms	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!2 bedrooms
DP04_0041M	BEDROOMS!!Total housing units!!2 bedrooms	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!2 bedrooms
DP04_0041PE	BEDROOMS!!Total housing units!!2 bedrooms	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!2 bedrooms
DP04_0041PM	BEDROOMS!!Total housing units!!2 bedrooms	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!2 bedrooms
DP04_0042E	BEDROOMS!!Total housing units!!3 bedrooms	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!3 bedrooms
DP04_0042M	BEDROOMS!!Total housing units!!3 bedrooms	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!3 bedrooms
DP04_0042PE	BEDROOMS!!Total housing units!!3 bedrooms	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!3 bedrooms
DP04_0042PM	BEDROOMS!!Total housing units!!3 bedrooms	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!3 bedrooms
DP04_0043E	BEDROOMS!!Total housing units!!4 bedrooms	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!4 bedrooms
DP04_0043M	BEDROOMS!!Total housing units!!4 bedrooms	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!4 bedrooms
DP04_0043PE	BEDROOMS!!Total housing units!!4 bedrooms	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!4 bedrooms
DP04_0043PM	BEDROOMS!!Total housing units!!4 bedrooms	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!4 bedrooms
DP04_0044E	BEDROOMS!!Total housing units!!5 or more bedrooms	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!5 or more bedrooms
DP04_0044M	BEDROOMS!!Total housing units!!5 or more bedrooms	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!5 or more bedrooms
DP04_0044PE	BEDROOMS!!Total housing units!!5 or more bedrooms	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!5 or more bedrooms
DP04_0044PM	BEDROOMS!!Total housing units!!5 or more bedrooms	SELECTED HOUSING CHARACTERISTICS	not required		int	BEDROOMS!!Total housing units!!5 or more bedrooms
DP04_0045E	HOUSING TENURE!!Occupied housing units	SELECTED HOUSING CHARACTERISTICS	not required		int	HOUSING TENURE!!Occupied housing units
DP04_0045M	HOUSING TENURE!!Occupied housing units	SELECTED HOUSING CHARACTERISTICS	not required		int	HOUSING TENURE!!Occupied housing units
DP04_0045PE	HOUSING TENURE!!Occupied housing units	SELECTED HOUSING CHARACTERISTICS	not required		int	HOUSING TENURE!!Occupied housing units
DP04_0045PM	HOUSING TENURE!!Occupied housing units	SELECTED HOUSING CHARACTERISTICS	not required		int	HOUSING TENURE!!Occupied housing units
DP04_0046E	HOUSING TENURE!!Occupied housing units!!Owner-occupied	SELECTED HOUSING CHARACTERISTICS	not required		int	HOUSING TENURE!!Occupied housing units!!Owner-occupied
DP04_0046M	HOUSING TENURE!!Occupied housing units!!Owner-occupied	SELECTED HOUSING CHARACTERISTICS	not required		int	HOUSING TENURE!!Occupied housing units!!Owner-occupied
DP04_0046PE	HOUSING TENURE!!Occupied housing units!!Owner-occupied	SELECTED HOUSING CHARACTERISTICS	not required		int	HOUSING TENURE!!Occupied housing units!!Owner-occupied
DP04_0046PM	HOUSING TENURE!!Occupied housing units!!Owner-occupied	SELECTED HOUSING CHARACTERISTICS	not required		int	HOUSING TENURE!!Occupied housing units!!Owner-occupied
DP04_0047E	HOUSING TENURE!!Occupied housing units!!Renter-occupied	SELECTED HOUSING CHARACTERISTICS	not required		int	HOUSING TENURE!!Occupied housing units!!Renter-occupied
DP04_0047M	HOUSING TENURE!!Occupied housing units!!Renter-occupied	SELECTED HOUSING CHARACTERISTICS	not required		int	HOUSING TENURE!!Occupied housing units!!Renter-occupied
DP04_0047PE	HOUSING TENURE!!Occupied housing units!!Renter-occupied	SELECTED HOUSING CHARACTERISTICS	not required		int	HOUSING TENURE!!Occupied housing units!!Renter-occupied
DP04_0047PM	HOUSING TENURE!!Occupied housing units!!Renter-occupied	SELECTED HOUSING CHARACTERISTICS	not required		int	HOUSING TENURE!!Occupied housing units!!Renter-occupied
DP04_0048E	HOUSING TENURE!!Occupied housing units!!Average household size of owner-occupied unit	SELECTED HOUSING CHARACTERISTICS	not required		int	HOUSING TENURE!!Occupied housing units!!Average household size of owner-occupied unit
DP04_0048M	HOUSING TENURE!!Occupied housing units!!Average household size of owner-occupied unit	SELECTED HOUSING CHARACTERISTICS	not required		int	HOUSING TENURE!!Occupied housing units!!Average household size of owner-occupied unit
DP04_0048PE	HOUSING TENURE!!Occupied housing units!!Average household size of owner-occupied unit	SELECTED HOUSING CHARACTERISTICS	not required		int	HOUSING TENURE!!Occupied housing units!!Average household size of owner-occupied unit
DP04_0048PM	HOUSING TENURE!!Occupied housing units!!Average household size of owner-occupied unit	SELECTED HOUSING CHARACTERISTICS	not required		int	HOUSING TENURE!!Occupied housing units!!Average household size of owner-occupied unit
DP04_0049E	HOUSING TENURE!!Occupied housing units!!Average household size of renter-occupied unit	SELECTED HOUSING CHARACTERISTICS	not required		int	HOUSING TENURE!!Occupied housing units!!Average household size of renter-occupied unit
DP04_0049M	HOUSING TENURE!!Occupied housing units!!Average household size of renter-occupied unit	SELECTED HOUSING CHARACTERISTICS	not required		int	HOUSING TENURE!!Occupied housing units!!Average household size of renter-occupied unit
DP04_0049PE	HOUSING TENURE!!Occupied housing units!!Average household size of renter-occupied unit	SELECTED HOUSING CHARACTERISTICS	not required		int	HOUSING TENURE!!Occupied housing units!!Average household size of renter-occupied unit
DP04_0049PM	HOUSING TENURE!!Occupied housing units!!Average household size of renter-occupied unit	SELECTED HOUSING CHARACTERISTICS	not required		int	HOUSING TENURE!!Occupied housing units!!Average household size of renter-occupied unit
DP04_0050E	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units
DP04_0050M	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units
DP04_0050PE	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units
DP04_0050PM	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units
DP04_0051E	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2015 or later	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2015 or later
DP04_0051M	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2015 or later	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2015 or later
DP04_0051PE	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2015 or later	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2015 or later
DP04_0051PM	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2015 or later	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2015 or later
DP04_0052E	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 to 2014	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 to 2014
DP04_0052M	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 to 2014	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 to 2014
DP04_0052PE	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 to 2014	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 to 2014
DP04_0052PM	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 to 2014	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2010 to 2014
DP04_0053E	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009
DP04_0053M	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009
DP04_0053PE	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009
DP04_0053PM	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 2000 to 2009
DP04_0054E	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999
DP04_0054M	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999
DP04_0054PE	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999
DP04_0054PM	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1990 to 1999
DP04_0055E	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1980 to 1989	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1980 to 1989
DP04_0055M	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1980 to 1989	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1980 to 1989
DP04_0055PE	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1980 to 1989	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1980 to 1989
DP04_0055PM	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1980 to 1989	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1980 to 1989
DP04_0056E	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1979 and earlier	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1979 and earlier
DP04_0056M	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1979 and earlier	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1979 and earlier
DP04_0056PE	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1979 and earlier	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1979 and earlier
DP04_0056PM	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1979 and earlier	SELECTED HOUSING CHARACTERISTICS	not required		int	YEAR HOUSEHOLDER MOVED INTO UNIT!!Occupied housing units!!Moved in 1979 and earlier
DP04_0057E	VEHICLES AVAILABLE!!Occupied housing units	SELECTED HOUSING CHARACTERISTICS	not required		int	VEHICLES AVAILABLE!!Occupied housing units
DP04_0057M	VEHICLES AVAILABLE!!Occupied housing units	SELECTED HOUSING CHARACTERISTICS	not required		int	VEHICLES AVAILABLE!!Occupied housing units
DP04_0057PE	VEHICLES AVAILABLE!!Occupied housing units	SELECTED HOUSING CHARACTERISTICS	not required		int	VEHICLES AVAILABLE!!Occupied housing units
DP04_0057PM	VEHICLES AVAILABLE!!Occupied housing units	SELECTED HOUSING CHARACTERISTICS	not required		int	VEHICLES AVAILABLE!!Occupied housing units
DP04_0058E	VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available	SELECTED HOUSING CHARACTERISTICS	not required		int	VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available
DP04_0058M	VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available	SELECTED HOUSING CHARACTERISTICS	not required		int	VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available
DP04_0058PE	VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available	SELECTED HOUSING CHARACTERISTICS	not required		int	VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available
DP04_0058PM	VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available	SELECTED HOUSING CHARACTERISTICS	not required		int	VEHICLES AVAILABLE!!Occupied housing units!!No vehicles available
DP04_0059E	VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available	SELECTED HOUSING CHARACTERISTICS	not required		int	VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available
DP04_0059M	VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available	SELECTED HOUSING CHARACTERISTICS	not required		int	VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available
DP04_0059PE	VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available	SELECTED HOUSING CHARACTERISTICS	not required		int	VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available
DP04_0059PM	VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available	SELECTED HOUSING CHARACTERISTICS	not required		int	VEHICLES AVAILABLE!!Occupied housing units!!1 vehicle available
DP04_0060E	VEHICLES AVAILABLE!!Occupied housing units!!2 vehicles available	SELECTED HOUSING CHARACTERISTICS	not required		int	VEHICLES AVAILABLE!!Occupied housing units!!2 vehicles available
DP04_0060M	VEHICLES AVAILABLE!!Occupied housing units!!2 vehicles available	SELECTED HOUSING CHARACTERISTICS	not required		int	VEHICLES AVAILABLE!!Occupied housing units!!2 vehicles available
